tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
regex-chess,8,task_006111_f9cc96c1,TMax-15K,3,3,3,3,Ports a state-machine parser while preserving exact behaviour; state-transition fidelity is the graded property.,"You have been assigned to migrate a legacy Python 2 telemetry processing script to Python 3. The script processes a custom sensor data format using a basic state machine, calculates some numerical metrics, and outputs the results. Currently"
regex-chess,9,axelrod-python__axelrod-638,SWE-Rebench-Tasks-Clean,3,3,2,3,Game-playing finite state machine keeps stale state across matches; the castling-rights class of state-bookkeeping bug.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Finite state machine players don't reset properly ``` >>> import axelrod as axl >>> tft = axl.TitForT
regex-chess,10,task_000002_8be5378a,TMax-15K,3,2,3,3,"Must satisfy a spec for every arbitrary input including the boundary case, fuzzed against a hidden oracle.",You are tasked with debugging a failing step in our automated audio processing pipeline. We have an audio recording at `/app/voicemail.wav`. Our pipeline transcribes audio to text and then processes the transcript through a custom Python sc
regex-log,1,task_000071_74a60bf5,TMax-15K,5,4,4,5,Matcher must accept 100% clean and reject 100% adversarial evil inputs; the exact accept/reject-with-near-misses bar of regex-log.,"We are building a distributed, polyglot math evaluation API. I need you to set up the build orchestration, service configuration, and implement a strict security sanitizer for the mathematical expressions. The workspace is located at `/app/"
regex-log,2,rts_task_35132947ff66120393d1befa,Recursive-Task-Synthesis,4,5,4,4,Write one regex with a backreference enforcing a repeated separator and optional parens; the same single-pattern boundary encoding.,"Write a JavaScript file that validates North American phone numbers using a single regular expression containing a backreference. The regex must match area codes with or without parentheses, a separator character (one of -, /, or .), three "
regex-log,3,task_005223_f66a60ed,TMax-15K,4,5,4,4,Determines exactly which payloads a WAF regex matches vs misses; must-not-match near-miss reasoning central to avoiding fake dates/IPs.,"You are a red-team operator simulating an attack against a target's authentication endpoint. The target uses a Web Application Firewall (WAF) that employs pattern matching for intrusion detection, followed by a vulnerable backend script. Yo"
regex-log,4,task_002771_35d6f10f,TMax-15K,4,5,3,4,Strictly validates a well-formed IPv4 address before use; the exact IPv4-octet recognition the TB2.1 regex must encode.,"You are an internal network security engineer. While inspecting traffic on your company's network, you identified suspicious activity targeting an internal Bash-based administrative web service. The source code for this service is vendored "
regex-log,5,task_000352_88055f14,TMax-15K,4,5,4,4,"Regex validates only an exact allowed character set, graded on clean/evil corpora; charset precision and false-positive control.","You are an AI assistant acting as a Senior Data Engineer. We are migrating a legacy ETL pipeline that processes mathematical formulas extracted from various multilingual documents. The old pipeline relies on a highly sensitive, proprietary "
regex-log,6,task_003747_67da80a7,TMax-15K,4,5,3,4,Keeps rows whose Email strictly matches a nontrivial anchored POSIX regex; full-string validation with character classes.,"You are a data analyst working with sensitive financial logs. You need to process a raw CSV file, anonymize user information, perform mathematical aggregations, and load the results into a database. You have been provided with a CSV file at"
regex-log,7,rts_task_38015ef16f15c68ca0575081,Recursive-Task-Synthesis,4,5,4,4,Single backreference regex for phone formats; encoding alternation plus a repeated-group constraint in one pattern.,"Write a JavaScript module that validates North American phone numbers with a single regex using a backreference. The regex must match area codes with or without parentheses, a separator (one of `-`, `/`, or `.`), three digits, the same sepa"
regex-log,8,task_001130_5a244d2f,TMax-15K,4,5,3,4,Drops every line not strictly matching a supplied POSIX ERE; line-level exact accept/reject like selecting qualifying log lines.,"You are an automation specialist tasked with building a high-performance mathematical data pipeline. You have been given partitioned telemetry datasets, but some of the data contains critical formatting errors (specifically, embedded newlin"
regex-log,9,pallets__werkzeug-2596,SWE-Rebench-Tasks-Clean,4,5,2,3,Route regexes embedding a literal ISO-date pattern and mixing captures; composing an anchored date pattern with others in one regex.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. app.route mixes up parameters passed when multiple regex patterns are used We recently upgraded from 
regex-log,10,tw_316425,TerminalWorld-Seeds-Clean,4,5,4,4,Author a single regex validating phone-number formats; same write-one-precise-pattern task over a structured string.,Write a JavaScript file at `/app/phone.js` that uses a single regular expression to validate North American phone number formats. The regex must match numbers where the area code is either bare digits (`111`) or wrapped in parentheses (`(11
reshard-c4-data,1,task_002193_2697352f,TMax-15K,4,5,5,5,Two CLI scripts packing a directory to one artifact and reconstructing it byte-for-byte with a size budget; the exact bidirectional compress/decompress task.,"You are a configuration management engineer for a large distributed system. Over time, the system generates thousands of slightly modified JSON configuration files, accumulating in `/home/user/configs`. Storing these naively consumes too mu"
reshard-c4-data,2,task_002475_22f2fc1c,TMax-15K,5,5,4,5,Splits any file over a byte threshold into exact-size .partN chunks and repackages with a manifest; the per-file-size-cap resharding crux.,"You are an artifact manager responsible for curating large binary repositories. Upstream systems frequently drop large, compressed archives into an incoming queue. Your task is to build a Go-based daemon that automatically processes these i"
reshard-c4-data,3,task_003344_882b8d3c,TMax-15K,4,5,4,4,Chunks binaries to exact byte size with a manifest guaranteeing lossless reconstruction; size-bounded reversible chunking.,"You are an AI assistant helping a DevOps team manage an artifact repository for a legacy system. Your environment contains a set of raw binary artifacts and a legacy text manifest. Your goal is to curate these files, chunk the large binarie"
reshard-c4-data,4,task_002545_4033c847,TMax-15K,4,5,4,4,"Chunks then reconstructs a directory of files at exact relative paths; rebuilding the original tree, like decompress.py.","You are an AI assistant helping a developer organize a corrupted project backup. You have a large text file located at `/home/user/archive.txt`. This file contains a mix of corrupted data, system logs, and valid project files that need to b"
reshard-c4-data,5,task_002832_36c7197a,TMax-15K,4,4,4,4,"Reassembles, extracts, dedups and repackages a dataset tree preserving links and size; the whole repack-under-constraints pipeline.","Hello, I am a researcher working with a large, messy dataset that I've inherited from a previous lab member. I need your help organizing, verifying, and repackaging this data using a Bash shell. Currently, there is a multi-part archive loca"
reshard-c4-data,6,borgbackup__borg-8872,SWE-Rebench-Tasks-Clean,4,5,2,3,"Content-defined chunker inside a deduplicating backup tool; exactly the chunk-for-storage-and-restore domain, though a bug fix.",A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Buzhash xor-seed requires odd hash-window The **buzhash chunker** allows the user to specify a custom
reshard-c4-data,7,task_002263_aecf536f,TMax-15K,4,4,3,3,Safely walks a tree with cyclic symlinks without infinite loops; the robust directory traversal the reshard walker requires.,I need you to help me organize and back up some research datasets. I have a messy directory structure with some corrupted symlinks that cause infinite loops if traversed carelessly. Please write and execute a Python script to perform an inc
reshard-c4-data,8,rts_task_80f1685212d62033bd158b5e,Recursive-Task-Synthesis,3,4,3,3,Writes data chunks at configured offsets and verifies total dataset size against a config; chunk-placement plus size-constraint verification.,"Using the `btoep` toolset, create a dataset named `hello` containing the text `Hello world! ` at offset 0, and the text `SPACE ` at an offset specified in a configuration file located in the `/opt/btoep` git repository. The total size of th"
reshard-c4-data,9,dask__dask.5f61e423.pr_11337,SWE-Smith-Seeds-Clean,3,4,2,3,"Fixes rechunk, which reshapes data across new chunk boundaries; rechunking is the resize-into-new-shards operation itself.","Rechunking method 'None' leads to NotImplementedError It seems that the recent changes to the `rechunk` function have introduced an issue where the rechunking method is not being set correctly, resulting in a `NotImplementedError` when the "
reshard-c4-data,10,rts_task_c908e2ac29d8388fff4c4d55,Recursive-Task-Synthesis,3,4,3,3,Reconciles pyproject.toml with a lockfile for reproducible installs; the deps-declared-exactly discipline behind the uv sync / pyproject.toml requirement.,Reconcile the project's dependency declarations in pyproject.toml with the lockfile poetry.lock and produce dependency_report.txt confirming they are consistent. Then validate the source distribution archive contents against expected_dist_c
rstan-to-pystan,1,task_005281_b7cba125,TMax-15K,5,5,4,5,Runs an MCMC sampler for posterior means of mu/sigma with a fixed seed and writes them to CSV; the posterior-mean-to-CSV-with-reproducible-seed task itself.,"I am a data scientist fitting a custom model, but I'm pulling my hair out trying to make my MCMC pipeline reproducible. I wrote a Metropolis-Hastings sampler in `/home/user/mcmc.py` to estimate the posterior of the mean (`mu`) and standard "
rstan-to-pystan,2,task_005102_2c84eabc,TMax-15K,4,5,4,4,"Installs a pinned MCMC package, runs the sampler with seed=42, computes and writes the posterior mean; install-plus-deterministic-posterior-mean, like the PyStan install and estimate.","You are an analyst tasked with estimating the posterior mean of a mutation rate parameter for a set of viral sequences. We have an in-house Python package, `bio_mcmc`, that performs Markov Chain Monte Carlo (MCMC) sampling for sequence alig"
rstan-to-pystan,3,task_002064_da683645,TMax-15K,4,5,4,4,Runs an MCMC pipeline deterministically and writes the posterior mean of the alpha parameter; same alpha-posterior-mean deliverable and seed constraint.,You are a data scientist fitting an ODE model to time-series observations. I have a Jupyter Notebook at `/home/user/mcmc_fit.ipynb` that loads data from an HDF5 file (`/home/user/observations.h5`) and runs a simple Metropolis-Hastings MCMC 
rstan-to-pystan,4,task_000032_5b0167e2,TMax-15K,4,5,4,4,"Implements a Metropolis-Hastings sampler with exact seeding, burn-in and posterior aggregation; the from-scratch faithful posterior-sampling crux.","You are a data scientist tasked with fitting a Bayesian model to count data using a custom Metropolis-Hastings Markov Chain Monte Carlo (MCMC) algorithm. To speed up the sampling, you will run multiple chains in parallel using MPI. Finally,"
rstan-to-pystan,5,task_004918_680dc94a,TMax-15K,4,5,3,4,Metropolis-Hastings estimation of posterior mean/std for a Gaussian-process phase; GP plus MCMC posterior estimation combined.,"You are a performance engineer profiling a newly developed numerical integrator for physics simulations. The integrator has been failing due to a bug in its step-size adaptation logic, causing it to diverge wildly after a certain point. A d"
rstan-to-pystan,6,task_000999_563abc34,TMax-15K,3,5,4,4,Constructs a squared-exponential GP covariance and jittered Cholesky for stability; the exact GP-kernel and PSD-stability machinery the Stan GP model requires.,"You are an AI assistant helping a Machine Learning Engineer prepare spatial training data for a Gaussian Process model. You need to write and execute a Python script (`/home/user/prepare_data.py`) that performs a 1D domain decomposition, co"
rstan-to-pystan,7,task_000651_7d72ef55,TMax-15K,3,4,4,4,Analyses MCMC posterior traces with exactly-seeded bootstrapping and writes numeric estimates; reproducible posterior analysis to file.,You are a data scientist comparing the posterior distributions of two competing statistical models. The MCMC traces for the primary parameter of interest from both models have been saved to `/home/user/samples_A.txt` and `/home/user/samples
rstan-to-pystan,8,gpflow__gpflow-2096,SWE-Rebench-Tasks-Clean,4,5,2,3,Gaussian prior over a mean function with a SquaredExponential kernel in a GP library; the closest non-TMax match to the Stan GP model structure.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Set a prior over a linear mean function <!-- Lines like this are comments and will be invisible --> B
rstan-to-pystan,9,task_004494_dbb6143e,TMax-15K,3,5,3,3,"Computes RBF-kernel GP covariance Cholesky with regularization; the GP covariance-kernel domain, wrapped in a service.","You are an ML engineer preparing spatial training data for a Gaussian Process surrogate model. Our pipeline computes the Cholesky decomposition of an RBF kernel covariance matrix over a 2D spatial mesh, but it currently crashes with a `LinA"
rstan-to-pystan,10,task_000283_b8c17c0d,TMax-15K,3,4,3,3,Computes Gaussian posterior-predictive estimates over a prior standard-deviation grid via LOOCV; posterior computation driven by an explicit prior hyperparameter.,"You are a data scientist taking over a project where a colleague left an incomplete and buggy analysis script. Your workspace is located at `/home/user/project`. Inside this directory, there is a dataset `data.csv` containing a single colum"
sam-cell-seg,1,task_004252_232ae5c5,TMax-15K,4,4,4,4,"Fix arch to load a .pth, run per-image inference with fixed preprocessing, write CSV, plus a CLI script graded on a hidden corpus.","You are tasked with a multi-stage data analysis and ETL pipeline to process dashcam footage and sensor data, and to build a data-quality filter for our reporting system. **Stage 1: Video Analysis & Model Reconstruction** We have a video fil"
sam-cell-seg,2,tw_588262,TerminalWorld-Seeds-Clean,5,4,4,4,"Load a published detector's weights+cfg and set scale, input size, mean and swapRB exactly before running inference on an image.",Run a YOLOv4 object detection inference using the Evision library (Elixir bindings for OpenCV) in the `/app` directory. The project should be compiled from source with precompiled artifacts disabled. Using the test images and model files al
sam-cell-seg,3,task_003459_14b71242,TMax-15K,4,4,4,4,Rebuild a pretrained torch model from its .pth and ship an executable CLI that preprocesses an image path and runs CPU inference.,"You are an ML engineer tasked with preparing a clean dataset of video frames for training. Unfortunately, the source video contains sporadic corrupted ""glitch"" frames that will ruin the training process. We have provided a pre-trained autoe"
sam-cell-seg,4,task_002016_29630eda,TMax-15K,4,4,4,4,Drive a pretrained torchvision backbone with exactly prescribed resize/normalise/eval steps on CPU and emit per-item CSV rows.,You are an AI assistant helping a data science researcher organize and analyze a video dataset. The researcher wants to track the occurrence of a specific visual event in a long video by building a reproducible pipeline that extracts frames
sam-cell-seg,5,task_002047_85e1153f,TMax-15K,4,4,3,4,Contour-matching tracker whose per-frame boxes are scored by average IoU against hidden ground truth; same geometric-quality bar.,"**URGENT: 3AM PagerDuty Alert - Drone Object Tracking Pipeline Down** Hey, sorry to wake you up. Our automated drone tracking pipeline just went down in production and we need an emergency fix. The processing pipeline uses a custom visual t"
sam-cell-seg,6,vanvalenlab__deepcell-tf-673,SWE-Rebench-Tasks-Clean,3,5,2,4,Deep-learning cell segmentation predict path producing a zero-size mask array; the exact subject matter and post-processing stage.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Padding removal function results in zero-size array due to slicing with [0:-0] ## Bug Report - DeepCe
sam-cell-seg,7,task_009562_91210c7c,TMax-15K,3,4,3,3,Reconstruct an undocumented PyTorch architecture from its state_dict and run a reproducible inference pipeline over cleaned data.,"You are a Machine Learning Engineer tasked with preparing a clean dataset, reconstructing an undocumented PyTorch model architecture, and running a reproducible inference pipeline. You have been provided with a workspace directory at `/home"
sam-cell-seg,8,facebookresearch__fvcore.a491d5b9.lm_rewrite__mynbot4f,SWE-Smith-Seeds-Clean,4,4,2,3,Array-conversion bug breaking image transforms applied to segmentation maps in detectron2's core transform library.,"# to_numpy function breaks image transformations ## Description The `to_numpy` function in `fvcore/transforms/transform_util.py` is not correctly handling tensor to numpy array conversion, which causes image transformations to fail. Specifi"
sam-cell-seg,9,tw_105368,TerminalWorld-Seeds-Clean,3,4,4,3,Write and run a script driving an imaging library with a precisely specified operation pipeline and required output artifacts.,Use the Augmentor image augmentation library to generate an augmented dataset from the images located in `/home/marcus/Documents/augmentor_data_tests/1/`. The pipeline should apply the following augmentations: 90-degree rotation (probabilit
sam-cell-seg,10,task_003173_377a6eb0,TMax-15K,3,4,3,3,"Diagnose drifting bounding boxes in a tracking pipeline: debugging geometric output quality, not a crash.","We have a multi-language video tracking pipeline that processes surveillance footage to track a moving object. Recently, we noticed a severe degradation in the tracking accuracy. The bounding boxes start fine but drift significantly over ti"
sanitize-git-repo,1,task_001329_30ac46c8,TMax-15K,5,5,4,5,Replace the value after AWS_ACCESS_KEY_ID= and AWS_SECRET_ACCESS_KEY= with an exact fixed string across config files in a tree.,"You are a security engineer assigned to perform credential rotation and sensitive data cleanup on a web application's server. The application's configuration files are located in the directory `/home/user/app_configs/`. Recently, the old da"
sanitize-git-repo,2,task_003538_037af2cd,TMax-15K,4,4,4,4,"Recursive traversal editing only matching files in place, replacing a secret value with a literal, leaving other files alone.","You are acting as a backup administrator. We need to securely archive a set of configuration files, but we must sanitize them first to prevent leaking secrets. You have been given a directory located at `/home/user/server_configs`. Inside t"
sanitize-git-repo,3,tw_147333,TerminalWorld-Seeds-Clean,5,3,4,4,Find all files matching a regex and apply the identical in-place replacement to each; the mechanical core of the sanitization.,"Find all files in `/app` that contain the pattern `MaxRequest` followed by whitespace and digits, and replace every such occurrence with the literal text `MaxRequest 999`. The replacement must be applied in-place across all matching files. "
sanitize-git-repo,4,task_003054_604bca66,TMax-15K,4,5,3,4,Redact several distinct secret patterns including AKIA+16-char keys: the multi-pattern credential vocabulary this task needs.,"You are acting as a compliance analyst for a security firm. A system administrator's terminal session was recorded during an incident response, and you need to generate an audit trail of the commands executed. However, the administrator ina"
sanitize-git-repo,5,task_004106_ffd2d064,TMax-15K,4,4,4,4,Use sed/awk to find and redact AWS-style API keys; the exact shell route a repo-wide sanitization pass takes.,"You are a security auditor tasked with generating a safe compliance report from a legacy, undocumented firewall auditing tool. There is a compiled ELF binary located at `/home/user/audit_tool`. This tool parses firewall rules, but it is kno"
sanitize-git-repo,6,task_000841_29b88124,TMax-15K,4,4,3,4,Scan an application source tree for AKIA-prefixed keys and substitute an exact placeholder literal in the output.,You are a DevSecOps engineer responsible for enforcing security policy as code. You have a legacy application located in `/home/user/vulnerable_app` that needs an automated security audit. Your task is to write a Go program located at `/hom
sanitize-git-repo,7,rts_task_ade8f1eb8d6d543d1b223b92,Recursive-Task-Synthesis,4,5,3,4,Gitleaks hook must actually detect a real token in a .env staged for commit; secret-pattern detection over repo content.,Set up a Git repository at `/app/git` with a Gitleaks pre-commit hook that automatically scans staged changes for secrets before allowing commits. The hook should be installed and active so that any commit containing secrets is blocked. To 
sanitize-git-repo,8,task_002299_6f1836ab,TMax-15K,4,5,3,4,Detect PEM private-key blocks and AKIA[0-9A-Z]{16} keys across mixed file types before redacting them.,"You are a security auditor conducting service auditing and checking logs for leaked credentials and permissions issues. During an authentication flow test, you noticed that some web services and SSH wrappers might be logging highly sensitiv"
sanitize-git-repo,9,rts_task_a1f849c57e17b4f4302493d0,Recursive-Task-Synthesis,3,5,4,4,Remove a committed secret and then sweep the rest of the repo for files that still reference it; whole-repo consistency.,"The repository at `https://github.com/jrogue/sample.git` contains a commit that introduced `secret.key`, which must not be present. Remove that commit from the remote branch's history, ensuring the file no longer exists on the remote. While"
sanitize-git-repo,10,tw_566624,TerminalWorld-Seeds-Clean,4,3,4,4,"Find a named key's value in every note across a tree and replace only that value, consistently, then commit.","Rename a metadata value in the Obsidian vault located at `/app/vault`. Specifically, within the inline metadata of the vault's notes, find all occurrences where the key `bottom_key1` has the value `bottom_key1_value` and replace that value "
schemelike-metacircular-eval,1,task_001481_3bacc41d,TMax-15K,5,4,4,5,Reverse-engineer a language from its reference implementation and reimplement it so outputs and errors match exactly on random programs.,"As a release manager preparing for an infrastructure migration, you need to replace a legacy C-based evaluation service with a modern Python WebSocket architecture. The current service relies on an undocumented, stripped binary located at `"
schemelike-metacircular-eval,2,task_006210_e9532fdc,TMax-15K,4,4,5,4,"Implement a whole small language from its written spec, including error behaviour, plus the scripts that run and test it.","I need you to set up a minimal polyglot build system and write a small emulator for a custom ""Stack Machine"" language. You can write the emulator itself in any language you prefer (Python, C, Node.js, Bash, etc.), but you must provide stand"
schemelike-metacircular-eval,3,d0c-s4vage__pfp-128,SWE-Rebench-Tasks-Clean,5,4,3,4,Make short-circuit evaluation resolve variables lazily so the interpreter matches the reference tool; evaluation-order semantics.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Boolean logic short circuiting should lazily resolve variable references ## Describe the bug Short ci
schemelike-metacircular-eval,4,tw_102792,TerminalWorld-Seeds-Clean,3,5,3,4,"Exercises a Lisp interpreter over nested s-expressions, head/tail, import and recursion: the exact language shape eval.scm must cover.","Evaluate a series of expressions using the `fliz` interpreter (available at `/app/fliz`) and write all output to `/app/result.txt`. The expressions to evaluate, in order, are: ``` 1 [] [1] [1 2 3] [[1] [2 3] 4 [5 [6]]] (head [1 2 3]) (tail "
schemelike-metacircular-eval,5,erikrose__parsimonious.0d3f5f93.combine_file__twkln5sg,SWE-Smith-Seeds-Clean,4,5,2,4,"Fix the visit/generic_visit dispatch in a PEG parser: the tree-walking dispatch every evaluator, metacircular or not, is built on.","NodeVisitor.generic_visit() and visit() methods not working correctly Description I've been using the parsimonious library for parsing, and I've encountered issues with the NodeVisitor class. When upgrading to the latest version, I noticed "
schemelike-metacircular-eval,6,task_001320_249b9329,TMax-15K,4,4,4,4,Write an interpreter that parses a custom mathematical language and evaluates it as part of a larger pipeline.,"You are an engineer setting up a polyglot mathematical build system and interpreter from scratch. The system consists of three components: a C library for prime number generation, a Rust utility for prime factorization, and a Go-based inter"
schemelike-metacircular-eval,7,d0c-s4vage__pfp-116,SWE-Rebench-Tasks-Clean,5,4,2,4,Implement chained assignment in an interpreter so a = b = c evaluates like the reference; adding a special form correctly.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Chained assignments don't work ## Describe the bug Chained assignments (`a = b = c`) don't work in pf
schemelike-metacircular-eval,8,task_000246_a1b7a5cc,TMax-15K,4,4,4,4,"Build a virtual machine in C that evaluates expressions in a custom encoding, working only from the written specification.","I need you to develop a small virtual machine utility in C that evaluates mathematical expressions encoded in a custom bytecode. The specification for this bytecode, including the hexadecimal opcode mappings and a required modulo constant f"
schemelike-metacircular-eval,9,tw_117921,TerminalWorld-Seeds-Clean,4,4,3,4,Prefix-notation evaluator reading nested expressions one line at a time from stdin: same recursive form and same I/O protocol.,"A Polish prefix-notation calculator binary is installed at `/app/pc`. It reads expressions from standard input, one per line, and writes numeric results to standard output. The operator appears before its operands, and operands may themselv"
schemelike-metacircular-eval,10,rts_task_818c8049c58399477676d052,Recursive-Task-Synthesis,4,4,3,4,Two Brainfuck interpreter implementations and a test program: diff and repair an interpreter until it runs the program correctly.,"In `/app` you'll find two implementations of a Brainfuck interpreter (`main.c` and `main.corr.c`) and a test program `helloworld.bf`. A previous attempt to run Splint static analysis on the sources failed, and the error output was saved to "
sparql-university,1,task_007970_b2a35881,TMax-15K,5,5,5,5,"Read a Turtle schema and write a corrected SPARQL query as a standalone .rq file, graded on both query structure and result set.","You are a database administrator tasked with optimizing a graph database query and automating the export of its results. In your home directory (`/home/user`), you will find the following files: 1. `data.ttl` - A graph dataset in Turtle (RD"
sparql-university,2,task_002880_220861be,TMax-15K,5,5,4,5,"Repair a SPARQL cross-join over employees and departments, then add grouping, an aggregate, a threshold filter and ordering.","You are a data analyst troubleshooting a reporting pipeline. In your home directory (`/home/user`), there is an RDF dataset named `data.ttl` containing information about employees, their salaries, and the departments they work in. There is "
sparql-university,3,task_009666_abedd235,TMax-15K,5,5,4,5,"Restore the missing triple pattern that turned a SPARQL query into a Cartesian product, then parameterize, order and limit it.",You are a database administrator tasked with optimizing a graph database query. We are querying an infrastructure knowledge graph stored in an RDF format (`/home/user/infra.ttl`). We have a Bash script (`/home/user/bad_query.sh`) that uses 
sparql-university,4,task_004227_00e8d97f,TMax-15K,4,5,4,4,"Reverse-engineer an unfamiliar Turtle graph with SPARQL to find entities that satisfy 'both A and B, but not group C'.",You are assisting a compliance officer in auditing system access records. The company's access control data and organizational structure are stored in an RDF graph file at `/home/user/access_graph.ttl`. According to our strict Separation of
sparql-university,5,task_006564_477da990,TMax-15K,4,5,4,4,"SPARQL over an org graph plus a count-threshold filter, group by department, average, sort and paginate.",You are a database administrator tasked with optimizing a data extraction pipeline from a legacy semantic web graph into a new application format. We have an organizational graph database exported as an RDF Turtle file at `/home/user/org.tt
sparql-university,6,task_002912_e1cb19ea,TMax-15K,4,5,4,4,"Write a standalone SPARQL query file matching three simultaneous triple patterns, then its exact relational equivalent.",You are a data engineer building an ETL pipeline to migrate and analyze knowledge graph data. You have been provided with an N-Triples file located at `/home/user/graph.nt` containing social network data. The relations included are `<follow
sparql-university,7,task_004598_0625bd34,TMax-15K,4,5,3,4,Use SPARQL property paths for transitive reachability over an org graph; multi-hop pattern matching in Turtle.,You are an AI assistant helping a compliance officer audit physical access to a highly restricted data center. We have collected security camera footage of the badge scanner and an export of our organizational knowledge graph. Your task is 
sparql-university,8,task_006928_07b803d0,TMax-15K,4,5,3,4,Write a complex SQL query and join its results with graph data pulled via SPARQL; both declarative languages in one task.,You are a Database Administrator working on integrating a legacy SQLite database with a new RDF-based knowledge graph. The current process is slow and manual. Your task is to write a Python script that extracts data using a complex SQL quer
sparql-university,9,kayak__pypika-54,SWE-Rebench-Tasks-Clean,4,4,2,4,Aliases in GROUP BY produce invalid SQL: the projection-versus-grouping interaction that the GROUP_CONCAT clause here depends on.,"A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. An alias is set in the GROUP BY when a CASE term is used, which is invalid A fix for the use of alias"
sparql-university,10,tw_582963,TerminalWorld-Seeds-Clean,3,5,3,4,Query the Wikidata SPARQL endpoint to retrieve a subgraph; the only genuine SPARQL-endpoint task outside TMax.,"Retrieve a knowledge graph subgraph for a simple question about Hakata Ward using the SRTK (Subgraph Retrieval ToolKit) framework. The input file `/app/linked.jsonl` should contain a single JSONL record with the question `""Where is Hakata W"
sqlite-db-truncate,1,task_000419_b10fa09b,TMax-15K,5,4,5,5,"Carve every fully intact record out of a partially corrupted binary log framed by magic bytes and length prefixes, dropping the truncated tail.","You have recently inherited an unfamiliar C++ codebase for a simple multi-threaded Key-Value store. The previous developer left abruptly, and the system is currently in a broken state. It occasionally crashes under load, leaving behind a pa"
sqlite-db-truncate,2,task_000117_20c3d5b7,TMax-15K,5,5,4,5,A SQLite file whose header was destroyed so the normal reader refuses it; recover the data and rebuild a queryable database.,"You are tasked with debugging a regression in a data processing pipeline located in `/home/user/pipeline_repo`. The repository contains ~200 commits. At `v1.0` (the first commit), the pipeline worked perfectly. Currently, at `HEAD`, the pip"
sqlite-db-truncate,3,task_000168_c6bc12fd,TMax-15K,4,5,5,5,"Recover a corrupted SQLite database plus its WAL into a consistent state, salvaging the partially committed rows.","Wake up, you're on call! It's 3:00 AM and our core VideoIndexer service just crashed hard, taking the database down with it. We need you to figure out what happened, recover the data, fix the bug, and get the service back online. Here is th"
sqlite-db-truncate,4,task_000355_be7d870f,TMax-15K,4,5,4,4,A power failure left a SQLite database and WAL unparseable; recover it until it can be queried again.,"**Ticket #9921 - Urgent: Automated Sensor Recovery Service Offline** Hello IT Support, We have a critical outage. Our automated sensor recovery service (`/app/recovery_service.py`) crashed after a power failure corrupted our main sensor dat"
sqlite-db-truncate,5,task_000033_899176aa,TMax-15K,5,3,4,4,Implement a bit-level decoder for a custom binary blob format that must match a reference oracle byte-for-byte under fuzzing.,You are an artifact manager tasked with recovering corrupted binary repositories. We have a proprietary artifact repository system that stores incremental backups of ELF binaries in a custom Write-Ahead Log (WAL) format. The blobs inside th
sqlite-db-truncate,6,tw_240491,TerminalWorld-Seeds-Clean,4,3,5,4,"Corrupt an encoded archive, repair it and verify the decoded output is identical to the original; full corruption-and-recovery loop.","Encode a file using `blkar`, simulate corruption in the encoded archive, repair the archive, decode it, and verify the decoded output matches the original. All operations should be performed in `/app`. The file to encode is `/app/test`. Aft"
sqlite-db-truncate,7,task_000358_79df129c,TMax-15K,4,4,4,4,Recover a deleted file out of a raw partition image by reading the filesystem's bytes directly.,"You are acting as a Site Reliability Engineer (SRE). We have an old, legacy monitoring tool that calculates our service uptime, but it recently broke after a server crash. We need you to restore its functionality, fix the underlying issues,"
sqlite-db-truncate,8,task_000376_c445606a,TMax-15K,4,3,3,4,Reverse-engineer the byte layout a reference binary expects and emit a file it accepts; on-disk structure inference.,"As a researcher organizing a massive corpus of interconnected datasets, I need to migrate our legacy graph query engine to a new high-performance C++ service. We have a legacy compiled query evaluator located at `/app/legacy_graph_oracle`. "
sqlite-db-truncate,9,tw_117526,TerminalWorld-Seeds-Clean,4,4,4,4,Extract an archive's contents from inside a raw ext4 disk image; pulling real data out of a filesystem's raw bytes.,Recover the contents of a file archive embedded within a disk image. The disk image is available at `/app/file.ext4` and contains a compressed archive. Extract all files from that archive into `/app/`.
sqlite-db-truncate,10,d0c-s4vage__pfp-112,SWE-Rebench-Tasks-Clean,4,4,2,3,Fix repeated-struct parsing in a binary-template engine that streams a file to EOF; the cell-walking discipline this recovery needs.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Pfp implicit array handling doesn't match 010's ## Describe the bug Found this when trying to use the
sqlite-with-gcov,1,task_005220_4fbd47df,TMax-15K,5,5,4,5,"Fix sqlite-autoconf build breakage and run ./configure && make to get a working sqlite3 binary; same package, same build system.",You are acting as a Database Administrator optimizing a data extraction pipeline. Your team relies on a custom-compiled version of SQLite3 to process graph datasets (nodes and edges exported as CSV files) to compute relationship mappings. H
