tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
qemu-alpine-ssh,7,tw_436604,TerminalWorld-Seeds-Clean,4,5,4,4,"Provision a real VM from a cloud image and enable root login with a password; guest provisioning plus root password auth, strongly verified.","Deploy a Debian 11 cloud VM named `debian01` using cloud-init and libvirt/KVM. Download the Debian 11 generic cloud image (qcow2 format), resize it to accommodate additional storage, and provision the VM with a cloud-init configuration that"
qemu-alpine-ssh,8,task_002862_e03f4cfc,TMax-15K,4,5,3,4,"Must derive, not copy, the qemu -netdev user,hostfwd=tcp::2222-:22 launch line and the matching ssh -p 2222 localhost invocation.",You are an edge computing engineer deploying simulated IoT nodes for a smart factory. Your edge nodes are isolated in lightweight VMs and have a network misconfiguration preventing them from natively routing traffic back to the host machine
qemu-alpine-ssh,9,system-administration_20260604_004411_002,CalibForge,4,5,4,4,"Make a named user with a given password actually able to log in over SSH against a broken setup, with the service enabled at boot.","This server needs to be configured as an automated file drop. Here's the spec: - SFTP access restricted to members of the ""sftpusers"" group. Files land in /srv/drop/. - Test user: ""dropuser"" / ""droppass"", member of sftpusers. - Any file arr"
qemu-alpine-ssh,10,task_02064,Terminal-Lego-15k,4,5,4,4,"sshd is not running and port 22 is refused; install, configure and start it until an ssh to localhost gives a shell - this task's inner loop.","# Task: Enable and Configure SSH Server for Localhost Connections ## Background You are setting up a local development environment (similar to a Hadoop local setup) and need to be able to SSH into `localhost`. Currently, the SSH server (ssh"
qemu-startup,1,system-administration_20260606_172622_007,CalibForge,5,5,5,5,"Boot a real guest under QEMU, get a service running inside it, and make it reachable from the host on a chosen port. Nothing else in the pool boots a guest.",I'm trying to build a minimal Linux system that boots in QEMU. Here's what I have so far: - A pre-compiled Linux kernel at `/app/bzImage` - Busybox 1.36.1 source at `/app/busybox-1.36.1/` (with a default `make defconfig` already run) - An i
qemu-startup,2,system-administration_20260615_143301_008,CalibForge,5,4,4,5,"'Telnet-accessible login prompt on a port, backgrounded, left running' - this task's sentence minus QEMU; graded over a live expect login. FREE grade overridden, see verifier_notes.","Start a telnet-accessible login prompt on port 6666. When I connect with `telnet 127.0.0.1 6666`, I should see a login prompt where I can log in as `consoleuser` (password: `consolepass`). Start the service in the background and leave it ru"
qemu-startup,3,system-administration_20260601_053159_008,CalibForge,5,4,5,5,"Bridge agetty onto a TCP port so connecting gets a console login - exactly what -serial telnet:127.0.0.1:6665,server does; graded over the live socket.",Set up two serial console servers on this machine: **Server A (unsecured) — TCP port 7777:** - Automatic root login with no password prompt when connecting via `nc 127.0.0.1 7777` - All session output logged to `/var/log/console-auto.log` *
qemu-startup,4,task_007306_4c1f5e89,TMax-15K,5,5,4,4,"Background, detached QEMU launch with `-serial` redirecting the guest console; the same flag family that puts a login prompt on 127.0.0.1:6665.","As a cloud architect migrating services to a modern infrastructure, you are temporarily running a ""hybrid"" environment. You need to write a deployment script that provisions a legacy VM (using QEMU), sets up its log rotation, injects enviro"
qemu-startup,5,task_003464_52c8af89,TMax-15K,5,5,4,4,Run QEMU headless in the background exposing a socket endpoint at a fixed path and drive the live VM through it.,"You are an Site Reliability Engineer (SRE) tasked with wrapping an old, undocumented uptime monitoring binary into a modern, multi-protocol service using C. We are transitioning to a GitOps deployment model. We have a legacy monitoring tool"
qemu-startup,6,system-administration_20260611_112034_008,CalibForge,4,4,5,4,"Daemon must be built, backgrounded on a port, and still serving after the shell exits - the leave-it-running-and-answering contract, strongly verified.","Get the sysinfod daemon in /app/sysinfod/ built, installed to /usr/local/bin/, and running in the background on port 8080. Once running, it should respond to `curl http://localhost:8080/` with a JSON payload containing system information. T"
qemu-startup,7,task_003951_3539778b,TMax-15K,4,5,4,4,"Headless, daemonized, suspended-at-startup QEMU whose only interface is a console server on an exact port.","You are an infrastructure engineer automating the provisioning and monitoring of a lightweight virtual machine. Your task is to start a QEMU instance, write a custom C program to monitor its process status, and expose this status securely v"
qemu-startup,8,task_002241_459c6324,TMax-15K,4,5,4,4,TCP-probe the running VM's console port for UP/DOWN and find its qemu pid; the readiness check the launcher must block on.,"You are a capacity planner responsible for analyzing the resource footprint of running virtual machines. A headless QEMU VM is currently running on your system, serving a VNC display on port 5900. Your objective is to build an automated, id"
qemu-startup,9,task_10686,Terminal-Lego-15k,4,5,3,4,Modernize QEMU's port-redirection flags; direct practice with the QEMU network/redirection syntax this task must get exactly right.,"# Task: Convert Deprecated QEMU `-redir` Option to Modern `-netdev` Syntax ## Description When using QEMU to emulate systems, the `-redir` option for port forwarding has been deprecated in newer versions. The modern replacement uses the `-n"
qemu-startup,10,task_002324_f03c9c85,TMax-15K,4,5,4,4,Fix a startup script until a QEMU VM is up and its login service answers on a localhost port; the same bring-up-then-verify endpoint.,You are a system administrator diagnosing a broken multi-service pipeline. The system relies on a startup script at `/app/system/start_services.sh` which brings up: 1. A QEMU VM running an internal analytics backend. The VM's SSH is exposed
query-optimize,1,data-science_20260604_003814_005,CalibForge,5,5,5,5,"Same instruction down to the artifact: rewrite /app/slow_query.sql for speed with identical rows, columns and order, save one comment-free query to /app/sol.sql.","You are given a sales database in SQLite format at `/app/sales.db` with tables: customers, products, orders. A query has been saved in `/app/slow_query.sql` but it is not optimized. Please rewrite the query to be as efficient as possible wh"
query-optimize,2,optimization_20260604_003814_001,CalibForge,5,5,5,5,"Four slow SQLite reporting queries over 500K rows must become fast with identical results and no data changes, using EXPLAIN QUERY PLAN.","The reporting queries in `queries.sql` are running painfully slow against `sales.db`. The database has ~10K customers, 500 products, 100K orders, and 500K order items — but no indexes were ever created beyond the default primary keys. Optim"
query-optimize,3,optimization_20260606_153537_001,CalibForge,5,5,5,4,Timing-out analytics queries on a multi-table SQLite database must be made fast without changing their output.,"Our analytics dashboard is timing out because the queries against `/app/ecommerce.db` are too slow. I need you to fix this. The database has four tables — `products`, `customers`, `orders`, `order_items` — with a few hundred thousand rows t"
query-optimize,4,task_000926_eb2b990a,TMax-15K,5,5,4,4,Rewrite a query with an implicit cross-join and deliver the corrected SQL as its own file; equivalence-preserving SQL rewriting as the deliverable.,"You are a Database Reliability Engineer investigating a backup infrastructure incident. Our backup reporting pipeline recently failed, and we suspect corrupted metadata and a faulty SQL query are to blame. Complete the following objectives:"
query-optimize,5,task_000576_0dbfb38a,TMax-15K,5,4,4,4,Collapse repeated query round-trips into a single CTE/window query - the main structural move available when you cannot add indexes.,"You are an AI assistant helping a data researcher optimize a fragile data pipeline. We have a multi-service architecture running locally: 1. **PostgreSQL** (port 5432, db: `research`, user: `postgres`, password: `password`) containing acade"
query-optimize,6,tobymao__sqlglot.036601ba.lm_rewrite__croj8akp,SWE-Smith-Seeds-Clean,5,5,2,4,"Repair sqlglot's eliminate_joins optimizer rule - removing joins that provably cannot change the result, the same reasoning applied by hand here. repo-tests verified.","### Bug summary The `eliminate_joins` function seems to be causing a TypeError when processing certain join conditions. ### Code for reproduction ```python from sqlglot import optimizer # Example SQL query that triggers the issue query = """""
query-optimize,7,task_000706_c338fab9,TMax-15K,4,5,4,4,"Read the schema, run EXPLAIN QUERY PLAN on the supplied slow query, and act on what the planner says; the diagnostic half, strongly verified.","You are a database administrator tasked with optimizing a knowledge graph database that models a corporate IT infrastructure. An unoptimized SQLite database is located at `/home/user/graph.db`. It contains information about servers, databas"
query-optimize,8,task_14355,Terminal-Lego-15k,4,5,4,4,Determine empirically when SQLite will and will not use a multi-column index; decides which rewrites actually help on a read-only database.,# Terminal Bench Task: Explore SQLite Multi-Column Index Behavior ## Overview You are given a small SQLite database and a Python script in a Linux terminal environment. Your task is to investigate how SQLite uses a multi-column index for di
query-optimize,9,task_08612,Terminal-Lego-15k,4,4,4,4,Replace slow skip-based pagination over 300K records with an equivalent fast access pattern; textbook rewrite-for-speed with unchanged results.,"# MongoDB Slow Pagination Optimization Task ## Background You are working with a MongoDB database that contains a large collection with over 300,000 records. The current pagination implementation uses the `skip()` method, which becomes extr"
query-optimize,10,task_001048_6215242e,TMax-15K,4,3,5,4,"An optimized pipeline must emit byte-identical output to the naive one under a hard time limit - the exact-equivalence-plus-speed contract, outside SQL.","You are a data analyst working with a proprietary graph database engine. In `/home/user/data/`, there are two large CSV files: - `nodes.csv` (columns: `node_id`, `type`, `status`, `region`) - `edges.csv` (columns: `source_id`, `target_id`, "
raman-fitting,1,scientific-computing_20260419_065313_007,CalibForge,5,5,5,5,"Raman spectrum of carbon: despike, subtract fluorescence background, convert to cm^-1, fit peaks. Same instrument and same fitting crux.",A raw Raman spectrum of a carbon sample was acquired using a 532 nm laser. The data file `/app/carbon_sample.dat` contains wavelength (nm) and intensity values in a two-column tab-separated format. The spectrum has three issues that need to
raman-fitting,2,scientific-computing_20260415_123352_007,CalibForge,5,5,5,5,"Baseline-correct a vibrational spectrum and fit Lorentzians, emitting x0/gamma/amplitude to results.json; the TB2.1 output schema exactly.",An FTIR absorption spectrum of an organic compound mixture has been recorded in the carbonyl stretching region (1600-1800 cm^-1). The raw data is in `/app/ftir_spectrum.dat` with columns: wavenumber (cm^-1) and intensity (a.u.). The spectru
raman-fitting,3,task_005968_01db9842,TMax-15K,5,5,4,5,Fits one- and two-Lorentzian-plus-baseline models with scipy curve_fit to a noisy spectrum and writes fitted parameters as JSON.,You are acting as an AI assistant for a computational chemistry researcher. They have collected some noisy spectroscopy data and need to build a reproducible computation pipeline to analyze it. The data is located at `/home/user/spectroscop
raman-fitting,4,scientific-computing_20260606_172622_002,CalibForge,5,5,4,5,Deconvolves five overlapping Voigt bands in a Raman spectrum; a strictly harder version of resolving the G and 2D peaks.,A Raman spectroscopy experiment on a multi-component sample has produced the dataset in `/app/spectrum_data.csv`. The file contains two columns: `wavenumber` (in cm⁻¹) and `absorbance` (arbitrary units). The sample contains a mixture of **f
raman-fitting,5,task_000242_341bf3b8,TMax-15K,5,4,3,4,"Fits the exact double-Lorentzian-with-constant-offset model (A, Gamma, omega, C) the TB2.1 task asks for, on a reconstructed spectrum.","You are an experimental data scientist working on a novel laser spectroscopy setup. Your detection apparatus doesn't produce standard arrays; instead, it outputs an raw video feed of a luminescent sensor element as the laser sweeps across a"
raman-fitting,6,scientific-computing_20260509_111805_007,CalibForge,4,4,5,4,Shirley background subtraction then a constrained multi-peak fit of an XPS doublet; the background-then-peaks pipeline with pinned values.,An XPS survey scan of a silicon wafer surface was collected after plasma treatment. The Si 2p region (binding energies 95-110 eV) shows multiple overlapping components that need to be resolved. Apply Shirley background subtraction to the sp
raman-fitting,7,scientific-computing_20260508_045557_007,CalibForge,4,4,5,4,Baseline-corrects an XRD pattern and fits overlapping pseudo-Voigt peaks into a JSON parameter file; same two-stage spectral fit.,An X-ray diffraction (XRD) pattern from a multi-phase sample is provided in `/app/xrd_pattern.dat`. The file contains two-theta angles (degrees) and corresponding intensity values (arbitrary units). The spectrum has a sloping baseline and c
raman-fitting,8,task_003567_2bffa97d,TMax-15K,4,5,3,4,"Fits a multi-peak model to synthetic Raman spectroscopy data with lmfit; same domain and estimator, wrapped in a packaging repair.","You are a data scientist analyzing synthetic Raman spectroscopy data. You need to fit a multi-peak model to a noisy signal, but the environment and tools require some troubleshooting. Here is your workflow: 1. **Environment Setup**: We have"
raman-fitting,9,scientific-computing_20260416_031414_007,CalibForge,4,3,5,4,"Three overlapping chromatographic peaks on a drifting baseline, fitted and reported as per-peak parameters in a fixed JSON schema.","A chromatographic analysis of a pharmaceutical sample produced the data file `/app/chromatogram.csv`. The sample contains three compounds that elute close together, resulting in overlapping peaks with an underlying baseline drift. Extract t"
raman-fitting,10,task_003588_e3556b7c,TMax-15K,4,4,3,4,"Fits Voigt peaks plus a polynomial background to noisy emission spectra and bootstraps peak-centre uncertainty; same estimator, deeper stats.","You are a data scientist tasked with analyzing noisy optical emission spectroscopy data to precisely locate emission peaks and quantify their uncertainties. You have been provided with a local, pre-release version of a specialized library c"
regex-chess,1,software-engineering_20260420_020307_021,CalibForge,5,5,5,5,"Same artefact and same loop: a JSON list of [regex, replacement] pairs that must evaluate postfix Boolean expressions under a pattern-count and byte budget.","Write a JSON file `/app/calc.json` containing a list of `[regex, replacement]` pairs. When these pairs are applied iteratively by the Python code below, they should evaluate Boolean expressions in postfix notation. ```python import re impor"
regex-chess,2,task_14927,Terminal-Lego-15k,4,5,4,4,"Minimum-bit chess encoder: indexing a move requires enumerating the legal moves in each position, so correct move generation is the crux.",# Task: Space-Efficient Chess Game State Encoder/Decoder ## Overview Design and implement a space-efficient binary encoder/decoder that can encode the complete state of a chess game — including the initial board position and all subsequent 
regex-chess,3,software-engineering_20260616_094815_022,CalibForge,4,5,4,4,"Implement regex.c from a syntax contract and pass a hidden suite; pattern semantics from the inside, judged on held-out cases.",I need a regex engine implemented in C. The header file is at `/app/regex.h` — read it to understand the API and the exact regex syntax to support. The project already has a Makefile and a test runner (`test_runner.c`) that you can use to c
regex-chess,4,software-engineering_20260604_002443_024,CalibForge,4,5,4,4,"Build a regex engine with Regex/Match classes, which forces exact knowledge of alternation order, grouping and anchoring.","Implement a regular expression engine in `/app/regex_engine.py`. The engine must support the regex features described below and expose `Regex` and `Match` classes as specified. ## Required API ```python class Regex: def __init__(self, patte"
regex-chess,5,task_06208,Terminal-Lego-15k,4,5,3,4,Capture groups and construct replacement strings with re.sub backreferences - the precise API every entry of re.json is written in.,"# Task: Python Regex Group Capture and Instant String Replacement ## Description In Python, you often need to capture groups from a regex pattern and immediately use those captured groups to construct a new string. This is commonly done usi"
regex-chess,6,software-engineering_20260610_111012_004,CalibForge,4,3,4,4,"Brainfuck-to-C transpiler: emit a program in a second substrate rather than execute one, the same compile-into-a-restricted-target move.",The file /app/bfi.c is a simple Brainfuck interpreter that executes a Brainfuck program read from a file. You can compile it with `gcc -O2 -o /app/bfi /app/bfi.c` and run it as `/app/bfi /app/programs/hello.bf`. The interpreter is correct b
regex-chess,7,pygments__pygments.27649ebb.pr_2367,SWE-Smith-Seeds-Clean,4,5,2,4,Operator ordering inside a lexer regex alternation - exactly the ordered-alternative hazard that decides whether a rewrite chain is correct.,# Incorrect operator pattern in CarbonLexer causing syntax highlighting issues ## Description There's an issue with the operator pattern in the CarbonLexer class. The order of operators in the regex pattern is causing some operators to be i
regex-chess,8,games_20260511_150433_001,CalibForge,4,3,4,4,Rush Hour solver over a packed 36-character board string: enumerate all legal moves from a string-encoded position and search.,The file `/app/puzzles.txt` contains 3 Rush Hour puzzles in Fogleman database format: each line has a 36-character board string (6x6 grid in row-major order) followed by a space and the optimal move count. Board format: - `o` = empty cell -
regex-chess,9,task_001513_43707bfe,TMax-15K,4,3,4,4,Decode a DSL and implement its state machine and expression evaluator exactly; build-a-rule-engine-from-written-spec with no partial credit.,"You are a release manager preparing a new deployment pipeline. The deployment logic is defined as a custom State Machine in a legacy DSL (Domain Specific Language) file that has been encoded in Base32. You need to decode the rules, parse th"
regex-chess,10,task_000029_21fde3c1,TMax-15K,4,4,3,4,The task states regex alone is insufficient and demands a hand-rolled state machine that survives an adversarial corpus; teaches where patterns stop.,"You are a QA engineer tasked with setting up a secure testing environment for a mathematical expression evaluation service. The service has been vulnerable to command injection and malformed expressions, so we need a strict sanitiser. Your "
regex-log,1,task_06166,Terminal-Lego-15k,5,5,4,5,Extended regex validating IPv4 as four 0-255 octets with no leading zeros and no stray adjacent characters - literally half of the required pattern.,# Task: Validating IPv4 Addresses with Regular Expressions ## Objective Write a shell script that uses `grep` with an extended regular expression (`-E`) to correctly validate IPv4 addresses. The script must read lines from an input file and
regex-log,2,task_13817,Terminal-Lego-15k,5,5,4,5,"Regex date validator enforcing month and day ranges and rejecting invalid dates - the other half, including the 29-day February question.","# Task: Create a Regex Date Validator with Leap Year Support ## Objective Create a script that validates date strings using regular expressions, supporting multiple date formats with proper leap year handling and invalid date rejection. ## "
regex-log,3,task_06126,Terminal-Lego-15k,5,5,3,4,One regex requiring two substrings in any order via lookahead: the construction needed to demand an IPv4 and a date on the same line.,"# Task: Regex to Match String Containing Two Names in Any Order ## Description You need to create a regex pattern that performs a logical AND operation - matching strings that contain **both** ""jack"" AND ""james"" in **any order**. The regex "
regex-log,4,task_06290,Terminal-Lego-15k,4,5,3,4,"Negative lookahead for 'not followed by', including why BRE cannot express it - the assertion that rejects alphanumeric-adjacent lookalikes.",# Task: Regex Lookahead for 'Not Followed By' in grep ## Objective You need to use `grep` with a negative lookahead regex pattern to find all lines containing the string `Ui.` that are **NOT** followed by the letter `L`. ## Background Stand
regex-log,5,john-kurkowski__tldextract.3d1bf184.lm_rewrite__xyp6lbg8,SWE-Smith-Seeds-Clean,5,5,2,4,looks_like_ip accepts strings with embedded newlines and malformed octets: exactly the IPv4 false-positive and anchoring failure this task punishes.,IP address validation incorrectly accepts strings with newlines and invalid formats The `looks_like_ip` function in tldextract/remote.py is incorrectly validating IP addresses. It's accepting strings that should be rejected as invalid IP ad
regex-log,6,task_06265,Terminal-Lego-15k,4,5,4,4,Debug and repair several broken complex regexes - the same iterate-against-counterexamples loop the TB2.1 task is scored on.,"# Task: Debug and Fix Complex Regular Expressions ## Description Regular expressions can become quite complex and difficult to debug due to their compact syntax and lack of whitespace. In this task, you will debug several broken regular exp"
regex-log,7,debugging_20260604_002443_003,CalibForge,4,5,4,4,A grep regex misses valid emails in the sample files; repair the single pattern until every real case is matched and no decoy is.,`/app/extract.sh` extracts email addresses from text files using grep. Run it on the provided sample files to see the output: `/app/extract.sh /app/sample1.txt /app/sample2.txt` The script misses some valid email addresses. The regex patter
regex-log,8,pyfilesystem__pyfilesystem2-396,SWE-Rebench-Tasks-Clean,4,5,2,4,An FTP listing regex false-matches when a filename contains AM or PM - the unanchored-context false positive the TB2.1 decoys are built from.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. fs/_ftp_parse.py fails when parsing directory listing on NT format if folder or filename contains AM 
regex-log,9,task_06358,Terminal-Lego-15k,4,5,3,4,Explains why re.findall skips overlapping matches: the scanning rule that decides which date on a line the harness actually returns.,"# Task: Find Overlapping Matches with Regular Expressions in Python ## Description In Python's `re` module, `re.findall()` does not return overlapping matches by default. For example: ```python import re match = re.findall(r'\w\w', 'hello')"
regex-log,10,task_06089,Terminal-Lego-15k,4,5,3,4,Extend a working anchored pattern with an exclusion for specific words without breaking the rest; adding an assertion to a live regex.,# Task: Create a Regular Expression to Exclude Specific Words ## Description You need to create a regular expression pattern that matches URL-like paths while excluding specific unwanted values. ## Background You have a base regular express
reshard-c4-data,1,task_002193_2697352f,TMax-15K,5,5,5,5,"archive.py <in_dir> <archive> and extract.py <archive> <out_dir>, graded on byte-for-byte restoration of the directory under a size budget. The same inverse-pair contract.","You are a configuration management engineer for a large distributed system. Over time, the system generates thousands of slightly modified JSON configuration files, accumulating in `/home/user/configs`. Storing these naively consumes too mu"
reshard-c4-data,2,data-science_20260604_193356_006,CalibForge,5,4,5,5,Two scripts taking <input_dir> <output_dir> (created if missing) that convert nested JSON to relational form and back; invertibility is the graded property.,I need two scripts to help migrate some nested JSON data into a relational format and back. The data lives in `/app/sample_data/` — it's e-commerce JSON files where each file contains an array of customer objects. Each customer has scalar f
reshard-c4-data,3,task_001083_87ffd385,TMax-15K,5,4,4,4,"Walk a directory tree skipping symlink cycles and pack it into a chunked archive, splitting every file above a fixed byte cap; the traversal-plus-size-cap core.","We are migrating our artifact management system and need a highly performant, robust archive packer written in C. Our repositories are massive and often contain corrupted structures, including infinite symlink loops left by previous backup "
reshard-c4-data,4,task_003344_882b8d3c,TMax-15K,4,4,4,4,"Chunk files, record per-chunk digests in a manifest, then merge them back and prove the round trip is lossless; the metadata-for-reassembly problem.","You are an AI assistant helping a DevOps team manage an artifact repository for a legacy system. Your environment contains a set of raw binary artifacts and a legacy text manifest. Your goal is to curate these files, chunk the large binarie"
reshard-c4-data,5,data-science_20260617_104707_006,CalibForge,4,4,5,4,"Paired flatten/unflatten scripts over a directory of JSON files, where the inverse must recover the original nesting exactly.",I need two Python scripts for my data pipeline that convert between nested JSON and flat CSV formats: 1. **`/app/flatten.py`** — Takes a directory of JSON files and converts them to flat CSV files: - Each JSON file contains an array of obje
reshard-c4-data,6,task_12793,Terminal-Lego-15k,4,4,4,4,"Compressed format with random access: independent blocks plus an index, so any region decompresses exactly. Chunk-and-index design, the heart of resharding.",# Task: Implement a Compressed File Format with Random Access Support ## Objective Design and implement a compression utility that supports efficient random access (quasi-random seeking) within compressed files. The solution should allow de
reshard-c4-data,7,task_000591_320f1d26,TMax-15K,4,4,4,4,"Split a file into fixed-size binary chunks, gzip each and write them to an archive directory under a naming scheme; the compress half with the same size discipline.","You are a storage administrator managing disk space for a legacy system that produces massive, highly repetitive log files. We recently recovered a scanned configuration policy document located at `/app/policy.png`. This image contains cruc"
reshard-c4-data,8,file-operations_20260420_020307_003,CalibForge,4,4,4,4,"Rebuild a file from fragments whose headers carry sequence number, offset and chunk size after the manifest was lost; pure reconstruction from chunk metadata.","A distributed backup system crashed mid-operation, leaving file fragments scattered across `/app/fragments/`. Each fragment is a binary file with a custom header containing metadata about its position in the original file. The manifest file"
reshard-c4-data,9,data-science_20260606_172554_006,CalibForge,3,5,4,4,Two scripts in /app run through `uv sync` and `uv run python` against a pyproject.toml; the exact environment contract this task also grades.,I'm building a time-series ML pipeline and need two scripts. The sample data is in `/app/data/` (events.csv and labels.csv). A `pyproject.toml` with pandas and scikit-learn is already in `/app/`. Run `uv sync` then use `uv run python` to ex
reshard-c4-data,10,tw_125983,TerminalWorld-Seeds-Clean,4,5,3,4,"Create and manage a casync content-addressable archive index: chunk a directory into a store plus index, then extract it back. Reshard/unshard by another name.","Use `casync` to create and manage a content-addressable archive index. Working inside `/root/tmp/`, create a directory called `example` containing two files: `file.1` (empty) and `file.2` (with the text `Hello, world!\n`). Produce a `casync"
rstan-to-pystan,1,data-science_20260604_194036_007,CalibForge,5,4,5,5,"R script with train_X.csv/train_y.csv/test_X.csv, R forbidden to install or run, write a Python script producing numeric-only CSVs. The same task with a different estimator.","You are given an R script `/app/glmnet_analysis.R` that performs cross-validated elastic net logistic regression using the `glmnet` package, along with training data (`/app/train_X.csv`, `/app/train_y.csv`) and test data (`/app/test_X.csv`)"
rstan-to-pystan,2,data-science_20260606_172606_007,CalibForge,5,5,5,5,"Reproduce an R brms model (brms compiles to Stan) in PyMC with identical priors and sampler settings, without R; model-port-across-bindings with matching posteriors.",You are given a dataset `/app/dat.csv` containing study-level results from a meta-analysis of 15 randomized controlled trials investigating a dose-response relationship. An R script `/app/meta_analysis.R` performs a Bayesian meta-regression
rstan-to-pystan,3,data-science_20260604_002443_007,CalibForge,5,5,5,5,"Read /app/model.stan and convert it to PyMC preserving priors, likelihood and non-centred parameterisation; reading Stan source is the crux in both.","A colleague left behind a Stan model at `/app/model.stan` that needs to be converted to PyMC. The data files are at `/app/train_X.csv` (two predictors), `/app/train_y.csv` (count response), `/app/group_ids.csv` (group membership, 0-indexed)"
rstan-to-pystan,4,data-science_20260610_111012_007,CalibForge,5,5,4,4,Convert a Stan random-effects meta-regression to NumPyro; Stan-source-to-other-engine translation checked against posterior expectations.,"I have a Stan model at `/app/model.stan` for a Bayesian random-effects meta-regression. I need to convert it to run with NumPyro instead of Stan. The data is at `/app/meta_data.csv` with columns: `study`, `yi` (observed effect size), `sei` "
rstan-to-pystan,5,scientific-computing_20260610_111012_001,CalibForge,4,5,4,4,"Implement GP regression with kernel hyperparameter optimisation; the TB2.1 model is a GP whose alpha, rho and sigma are exactly these hyperparameters.","Implement a Gaussian Process (GP) regression model from scratch, following Rasmussen & Williams (2006, Chapter 2). Your implementation must include automatic hyperparameter optimization via gradient-based maximization of the log marginal li"
rstan-to-pystan,6,data-science_20260601_053159_007,CalibForge,4,4,5,4,"Port an entire R analysis to Python because R cannot run in the environment, writing numeric-only headerless CSVs at named paths.",We have an R script `/app/survival_analysis.R` that runs a survival analysis on `/app/survival_data.csv`. The production environment can't run R — we need this analyzed in Python instead. Port the entire analysis to Python using `lifelines`
rstan-to-pystan,7,pymc-devs__pymc-7637,SWE-Rebench-Tasks-Clean,4,5,2,4,"Seeded pm.sample stopped being deterministic; this is the random_seed=1 reproducibility requirement, in the PPL closest to PyStan.",A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Sampling with generators as seeding no longer deterministic ### Description This was revealed in http
rstan-to-pystan,8,data-science_20260509_205636_007,CalibForge,4,4,4,4,An lme4-to-statsmodels port that disagrees with the R reference coefficients; diagnosing why a faithful-looking translation gives different numbers.,A clinical trial analysis pipeline needs to be ported from R to Python. The original R code (provided as `/app/analysis_r.txt`) uses `lme4::lmer()` for a linear mixed-effects model. The Python port (`/app/analysis.py`) uses statsmodels `Mix
rstan-to-pystan,9,task_000138_e5f9026c,TMax-15K,4,5,4,4,Reshape a raw spectra file and drive a Go MCMC fitter to get the posterior of a Gaussian peak model; MCMC posterior extraction across a language boundary.,You are a data scientist analyzing astronomical spectroscopy data to find the parameters of an emission line. You have been given a raw observational dataset at `/home/user/raw_spectra.txt` and a Go program `/home/user/mcmc_fitter.go` which
rstan-to-pystan,10,task_000032_5b0167e2,TMax-15K,4,5,3,4,"Fit a Bayesian count model with a hand-written Metropolis-Hastings sampler; forces reading priors, likelihood and chain settings off a model statement.","You are a data scientist tasked with fitting a Bayesian model to count data using a custom Metropolis-Hastings Markov Chain Monte Carlo (MCMC) algorithm. To speed up the sampling, you will run multiple chains in parallel using MPI. Finally,"
sam-cell-seg,1,model-training_20260603_181444_001,CalibForge,4,5,4,4,Segmentation masks scored by IoU with a checkpoint-loading bug; closest thing in the pool to mask quality plus weight loading,We trained a semantic segmentation model and saved checkpoints during training in `/app/checkpoints/`. The evaluation script at `/app/evaluate_all.py` ranks them by mean IoU against the ground truth at `/app/targets.npy`. The IoU numbers se
sam-cell-seg,2,vanvalenlab__deepcell-tf-673,SWE-Rebench-Tasks-Clean,4,5,2,4,Cell-segmentation inference: tile/untile padding bug that empties the predicted mask - same domain and same pipeline stage,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Padding removal function results in zero-size array due to slicing with [0:-0] ## Bug Report - DeepCe
sam-cell-seg,3,task_009562_91210c7c,TMax-15K,4,4,4,4,"Reconstruct the model behind a state_dict, run it, and emit schema-valid output - the load-weights-and-infer crux, strongly verified","You are a Machine Learning Engineer tasked with preparing a clean dataset, reconstructing an undocumented PyTorch model architecture, and running a reproducible inference pipeline. You have been provided with a workspace directory at `/home"
sam-cell-seg,4,data-science_20260616_094815_008,CalibForge,4,4,5,4,argparse CLI over an image plus per-feature polygons producing a CSV keyed by id; identical interface and output contract,"I have multispectral satellite imagery covering several agricultural fields and I need to assess vegetation condition across them. The data is in /app/: - `/app/imagery.tif` — a 4-band GeoTIFF in a UTM projection. The bands are Blue, Green,"
sam-cell-seg,5,model-training_20260505_093950_003,CalibForge,4,5,3,4,"Loading someone else's checkpoint whose keys are wrapped, without editing their code - the MobileSAM weight-loading trap","I have a PyTorch model checkpoint from a colleague who was experimenting with pruning. The checkpoint was saved with `torch.save(model.state_dict(), 'checkpoint.pt')` while pruning was still active. I need to load this checkpoint, fine-tune"
sam-cell-seg,6,task_007296_a67e32b2,TMax-15K,4,4,4,4,Infer architecture from a .pth and score a dataset; pinned expected values make it safe RL signal,"You are a Data Engineer managing an ETL pipeline for a recommendation system. A recent migration caused the pipeline to break, and the original code for generating item embeddings is missing. However, we have a backup of the PyTorch model w"
sam-cell-seg,7,task_005624_f322de3b,TMax-15K,4,4,4,3,"Construct the specified network, load state_dict, eval-mode CPU inference over every row - CPU-only inference discipline","You are an ML Engineer preparing training data and benchmarking a baseline model for a new mathematical optimization project. I have placed a raw dataset at `/home/user/raw_data.jsonl`, a JSON Schema at `/home/user/schema.json`, and PyTorch"
