tb21_id,tb21_preview,rank,score,source,task_id,origin,text
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",3,0.171806,TMax-15K,task_007665_7a6d1d13,hf:allenai/TMax-15K,You are an ML engineer preparing training data from protein sequences. You need to extract a specific numerical feature from a FASTA file containing protein sequences by simulating a spectroscopy signal and computing its entropy.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",4,0.165533,TMax-15K,task_005776_a772e4cb,hf:allenai/TMax-15K,"You are acting as a bioinformatics analyst. We have a set of DNA sequences and a matrix of positional weights, and we need to predict the binding affinity of a new target protein."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",5,0.15708,TMax-15K,task_004572_3cf77524,hf:allenai/TMax-15K,"You are acting as a bioinformatics analyst. You have been provided with two datasets from a recent proteomics experiment:
1. A FASTA file containing digested protein sequences at `/home/user/data/sequences.fasta`.
2. A CSV file containing extracted mass spectrometry peak intensities at `/home/user/data/ms_peaks.csv`."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",6,0.143667,TMax-15K,task_000735_671e45ed,hf:allenai/TMax-15K,You are a bioinformatics analyst working with Monte Carlo simulated mass-spectrometry data of protein sequences.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",7,0.142537,TMax-15K,task_001663_fd364d13,hf:allenai/TMax-15K,You are a bioinformatics analyst tasked with analyzing the hydropathy transitions of a set of protein sequences.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",8,0.134788,TMax-15K,task_002677_e00b0197,hf:allenai/TMax-15K,I need you to write a C program that models the geometry of a protein loop by fitting a 3D circle to the alpha-carbon (CA) atoms of a specific chain in a PDB (Protein Data Bank) file.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",9,0.13174,TMax-15K,task_002039_2bab5f00,hf:allenai/TMax-15K,"As a data scientist, you are analyzing a periodic property embedded in a protein sequence. You need to identify the dominant frequency of this signal and analytically extract its amplitude and phase."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",10,0.12973,TMax-15K,task_005089_34711263,hf:allenai/TMax-15K,You are an AI assistant helping a data scientist fit a probabilistic model for protein sequences.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",11,0.129206,TMax-15K,task_000888_971a54af,hf:allenai/TMax-15K,You are a bioinformatics analyst tasked with evaluating a newly designed primer's binding affinity across two distinct populations of DNA sequences.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",12,0.124388,TMax-15K,task_006416_cdefeeee,hf:allenai/TMax-15K,You are acting as a bioinformatics software engineer. We need to analyze a protein sequence and its 3D structure to identify periodic hydrophobic patterns and structural clustering.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",13,0.12024,TMax-15K,task_003627_cf2fa349,hf:allenai/TMax-15K,"I am a computational biology researcher analyzing a simulated protein trajectory. I have a multi-model PDB file representing different snapshots (models) of a peptide over time, and its corresponding FASTA sequence."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",14,0.119471,TMax-15K,task_003994_70b7ef28,hf:allenai/TMax-15K,"You are a bioinformatics analyst tasked with analyzing a dataset of DNA sequences. You need to parse a FASTA file, evaluate the numerical stability of two statistical variance algorithms on the sequences' GC content, and generate a text-based visualization of sequence lengths."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",15,0.118311,TMax-15K,task_001544_7d95dda4,hf:allenai/TMax-15K,"I need you to design DNA primers for a set of target sequences while minimizing off-target binding against a background genome. I have set up an internal alignment API that calculates off-target binding scores, but the services are not fully configured or running."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",16,0.118196,TMax-15K,task_000020_bdaab293,hf:allenai/TMax-15K,You are an ML engineer preparing baseline training data for a sequence binding affinity model. You have a raw dataset of DNA sequences and their corresponding continuous target values.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",17,0.117023,TerminalWorld-Seeds-Clean,tw_338534,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_338534,"Your task is to download the Swiss-Prot FASTA amino acid sequences and create a BLAST protein database from them. The compressed FASTA sequences can be downloaded from `https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/complete/uniprot_sprot.fasta.gz`.

The final BLAST protein database must be named `swissprot` and located in the `/app/blastdb_demo` directory. The necessary bioinformatics tools to build the database are available in the `bioinfo-notebook` conda environment."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",18,0.116649,TMax-15K,task_003516_1f5ee49a,hf:allenai/TMax-15K,You are an AI assistant acting as a bioinformatics analyst. We are studying a synthetic biological system where a specific protein's concentration $y(t)$ is driven by the GC content of a genetic sequence.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",19,0.11661,TMax-15K,task_001826_61a53b6c,hf:allenai/TMax-15K,You are a bioinformatics analyst tasked with analyzing the structural compactness of a newly discovered family of proteins. You have been given a set of PDB (Protein Data Bank) files and need to determine the most common structural radius using density estimation and optimization.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",20,0.116402,TMax-15K,task_001637_9f4e9252,hf:allenai/TMax-15K,You are a machine learning engineer preparing feature data for a protein classification model. Your goal is to extract spectral features from a set of protein sequences using their hydrophobicity profiles.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",21,0.11468,TMax-15K,task_005970_1408c47b,hf:allenai/TMax-15K,"You are a data scientist working on a spatial model of DNA-protein binding. You need to write a C program that determines the binding source location from a genome sequence, estimates the expected binding affinity with confidence intervals, and integrates a spatial density model using domain decomposition and mesh refinement."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",22,0.114087,TMax-15K,task_007043_5f157c04,hf:allenai/TMax-15K,"You are a Machine Learning Engineer preparing protein sequence and structure data for a new generative model. Before training, you need to extract some baseline statistical properties from your raw data."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",23,0.111946,TMax-15K,task_004897_47be8007,hf:allenai/TMax-15K,You are a bioinformatics analyst tasked with analyzing the relationship between primer GC content and empirical binding efficiency. You have been provided with an experimental dataset of primer sequences and their corresponding binding scores.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",24,0.111328,TMax-15K,task_001557_043c2bda,hf:allenai/TMax-15K,I need you to write and execute a C program that performs a statistical Monte Carlo simulation on a protein interaction network derived from a FASTA file.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",25,0.110219,TMax-15K,task_006335_e3cda576,hf:allenai/TMax-15K,"I am a bioinformatics analyst working with the Resonant Recognition Model (RRM) to analyze protein sequences. I'm trying to find the characteristic frequency of several protein sequences, but my pipeline keeps crashing downstream when it tries to factorize the covariance matrix of the signals (it hits a singular matrix error due to some flat-line signals from unparsed headers)."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",26,0.110166,TMax-15K,task_004787_07ded127,hf:allenai/TMax-15K,You are an AI assistant helping a computational biology researcher run a simulated interaction analysis on protein sequences.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",27,0.108825,TerminalWorld-Seeds-Clean,tw_569867,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_569867,"Use the `proteinshake` library to explore its dataset and task interfaces. Specifically, retrieve the first protein from the `RCSBDataset` and gather the train/test split indices along with a dummy output sample from the `EnzymeClassTask`.

Write the results to `/app/result.json` as a JSON object with the following keys and structure:

```json
{
 ""protein_id"": ""<ID of the first protein>"",
 ""protein_sequence"": ""<amino acid sequence of the first protein>"",
 ""train_index"": [<list of integer training indices>],
 ""test_index"": [<list of integer test indices>],
 ""dummy_output"": ""<string representati"
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",28,0.10775,TMax-15K,task_000755_94fd75d4,hf:allenai/TMax-15K,You are a bioinformatics analyst tasked with estimating a mutation rate parameter from observational data and protein sequences.
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",29,0.107465,TMax-15K,task_001153_3caae8f4,hf:allenai/TMax-15K,"As a data scientist in a bioinformatics lab, I need you to build a C++ tool to analyze the amino acid distributions of a newly synthesized batch of protein sequences. We want to test whether the amino acid composition follows a uniform distribution (our null hypothesis, $H_0$) or is significantly biased ($H_1$)."
protein-assembly,"I am planning an experiment where I'll be testing the stability of dihydrofolate reductase (DHFR) with FRET.
I have a filter cube that I'm going to use to image the protein with an",30,0.1061,TMax-15K,task_001176_320903cc,hf:allenai/TMax-15K,You are a bioinformatics analyst tasked with evaluating a set of newly engineered protein sequences. We want to quantify the difference in local property peaks between two groups of sequences.
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",1,0.218678,Recursive-Task-Synthesis,rts_task_9bea742175cbc6b155920a37,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Prove commutativity of natural number addition for the `Demo` module using `agda-tac`, and compile the proof with Agda to produce verified interface files in `/workspace/`.
First, confirm that Agda and `agda-tac` are installed, then ensure the workspace is clean of any stale `.agdai` files.
Create `/workspace/SmallLib.agda` with helper definitions for symmetry, transitivity, and congruence of equality.
Then, use `agda-tac` interactively to build a proof that `a + b == b + a` for natural numbers.
The proof will require three lemmas; you may consult the workspace documentation for guidance on `a"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",2,0.183425,Recursive-Task-Synthesis,rts_task_6a291fe3091645e67df2e8fe,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Use the `agda-tac` interactive tactic REPL to prove commutativity of natural number addition.
Work in `/workspace/`.
First, create a supporting library at `/workspace/SmallLib.agda` that provides helper functions for equality reasoning, importing from `Agda.Builtin.Equality`.
(Refer to the workspace documentation for required module naming and import structure.) Then use `agda-tac` to interactively construct a proof inside a module that relies on three lemmas: one for `a + 0 == a`, one for `a + suc b == suc (a + b)`, and one for `a + b == b + a`.
Use `dump-proof` to write the completed module "
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",3,0.181519,TerminalWorld-Seeds-Clean,tw_283245,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_283245,"Using the `agda-tac` interactive tactic REPL, prove commutativity of natural number addition for the `Demo` module. Work in `/workspace/`: create a supporting library at `/workspace/SmallLib.agda` and use `agda-tac` to interactively build the proof for the `Demo` module, which `dump-proof` will write to `/workspace/Demo.agda`.

The final proof should be complete with no unsolved goals and consist of three lemmas: `lemma1` establishing that `a + 0 == a` for all natural numbers, `lemma2` establishing that `a + suc b == suc (a + b)` for all natural numbers, and `comm` establishing that `a + b == "
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",4,0.168228,Recursive-Task-Synthesis,rts_task_ad7d91f8736c2607f4dd916b,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Using `agda-tac`, prove commutativity of natural number addition for the `Demo` module.
Work in `/workspace/`.
Create a supporting library at `/workspace/SmallLib.agda` with the necessary helper definitions, then use `agda-tac` interactively to build a hole-free proof in the `Demo` module establishing three lemmas: `lemma1` (additive identity: a+0 == a), `lemma2` (successor step: a + suc b == suc (a + b)), and `comm` (commutativity: a + b == b + a).
The completed proof must be dumped to `/workspace/Demo.agda`.
After the proof is complete, verify that the produced `Demo.agda` type-checks under "
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",5,0.164046,Recursive-Task-Synthesis,rts_task_469ae9c3a2966eb3357a54fa,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Use the agda-tac interactive tactic REPL to prove commutativity of natural number addition for the Demo module.
Work in /workspace/.
First, create a supporting Agda library module at /workspace/SmallLib.agda containing basic equality helpers (symmetry, transitivity, congruence).
The proof itself requires several lemmas whose exact specifications are recorded in the /workspace/config/ directory—consult those files to know what needs to be proved.
Then, use agda-tac to build the proof interactively and dump the completed module to Demo.agda.
Note that a stale, incomplete Demo.agda may already ex"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",6,0.148186,Recursive-Task-Synthesis,rts_task_062c48c4e03486aab7ff1909,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Using the `agda-tac` interactive tactic REPL, prove commutativity of natural number addition for the `Demo` module.
Work inside `/workspace/`.
First, create a supporting library at `/workspace/SmallLib.agda` that provides the necessary helper definitions (`sym`, `trans`, `cong`).
Then use `agda-tac` to build the proof interactively.
The final proof must contain three lemmas: `lemma1` (a+0==a), `lemma2` (a+suc b == suc(a+b)), and `comm` (a+b == b+a).
Each lemma must be fully elaborated with no unsolved goals.
After the proof is built, type-check `/workspace/Demo.agda` with Agda, capture its ful"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",7,0.126521,Recursive-Task-Synthesis,rts_task_70973a62de04b95fa960a073,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Using the `agda-tac` interactive tactic REPL, prove commutativity of natural number addition for the `Demo` module.
Work in `/workspace/`.
Create a supporting library at `/workspace/SmallLib.agda` containing the helper functions `sym`, `trans`, and `cong`.
Use `agda-tac` to interactively build the proof, then `dump-proof` to write the complete module into `/workspace/Demo.agda`.
Consult the rewriting contracts at `/workspace/rewrite_contract.json`, `/workspace/rewrite_step_solution.json`, and related files for the exact lemmas and their signatures that must be proved alongside the main commuta"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",8,0.118196,Recursive-Task-Synthesis,rts_task_d964e9090f1dde3103b00380,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Work in /workspace.
Create a support library `SmallLib.agda` with helper definitions for equality reasoning.
The lemma signatures (names and types) you must prove are in `/workspace/requirements.txt`.
Start `agda-tac`, an interactive tactic REPL, to build the proof and capture your entire session to `/workspace/tac-session.log`.
Use `dump-proof` to write the final proof to `/workspace/Demo.agda`.
Compile `Demo.agda` with Agda; the proof is complete when compilation succeeds with no errors."
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",9,0.098554,TerminalWorld-Seeds-Clean,tw_96480,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_96480,"Use the tools (`treebuilder`, `mojihame`, `md4logician`, `filehame`) and the `template.tex` LaTeX template available in `/app/samples/` to process the `prftree1` proof-step data file and generate a LaTeX proof tree document. The intermediate bussproofs template should be written to `/app/samples/bussprooftemplate_of_prftree1` and the compiled LaTeX source to `/app/samples/prftree1.tex`. Compile the LaTeX source to PDF and copy the final PDF to `/app/result.pdf`."
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",10,0.092866,Recursive-Task-Synthesis,rts_task_482ba6c51a4ab19c748262c2,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Build a three-commit custom VCS repository under /app as specified in /app/BUNDLE_REQUIREMENTS.txt.
Run validation, cross-check the repository against the expected inventory file (expected_inventory.txt), and correct any failures until the integrity check reports 'Integrity check passed'.
Clean up temporary build artifacts (e.g., .myvcs/commit-msg.txt) and document the cleanup.
Assemble an evidence bundle at /app/evidence-bundle/ containing all deliverables from /app/BUNDLE_REQUIREMENTS.txt; this now includes an integrity proof file (integrity_proof.json).
Run the provided verify_integrity_pro"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",11,0.091553,TMax-15K,task_000528_cb64e762,hf:allenai/TMax-15K,You are given a CSV file containing synthetic word embeddings. Your task is to analyze these embeddings to find the most similar pair of distinct words based on cosine similarity.
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",12,0.08183,Recursive-Task-Synthesis,rts_task_816f2229ebba71cf5423bab3,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Reverse-engineer `/data/Crackme-Monologix-Linux` to find its correct password and write it to `/data/solution.txt`.
Clean up temporary workspace files by following `/data/cleanup_guide.md` and using any scripts in `/data`.
Then, according to `/data/evidence_spec.md`, assemble an evidence bundle in `/data/evidence_bundle/` and write a summary to `/data/evidence_summary.txt`.
Following `/data/integrity_guide.md`, verify the integrity of the bundle’s manifest and add the resulting integrity proof to the bundle.
Finally, produce an inventory report at `/data/inventory_report.txt` listing every fil"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",13,0.081444,TMax-15K,task_000666_87b50520,hf:allenai/TMax-15K,"You are a mobile build engineer maintaining a video processing pipeline. We have a Go service that acts as a wrapper around a high-performance C library for generating Adler-32 checksums on raw video frames. However, the pipeline is currently broken due to a memory safety issue in the C code, and the Go service needs to be completed, benched, and cross-compiled for our mobile architectures."
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",14,0.080393,Recursive-Task-Synthesis,rts_task_72a2fd7e8dfc35de141a89a8,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Compile helloWorld.ldpl using the configuration in /app/config/config.ini.
Read /app/docs/ (including spec.md, audit_spec.md, and integrity_spec.md) for the full requirements: expected output format (including 'Bye, see you later!'), a pre‑run snapshot of /app, a SHA-256 artifact inventory, a reconciliation that all inventory entries match actual files, and a bundle integrity proof.
Run the binary with the configured name, verify output matches the expected format, and record a pass/fail verification result.
Produce the evidence bundle at /app/evidence_bundle with all required artifacts, a man"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",15,0.079235,TerminalWorld-Seeds-Clean,tw_179356,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_179356,"Your task is to compile the Denarius QT wallet from its source code. Clone the repository from `https://github.com/carsenk/denarius` into the `/app/denariusrepo` directory. 

You will need to identify and install the required build dependencies (such as Qt5, Boost, Berkeley DB, OpenSSL, MiniUPnP, and Qrencode) to successfully compile the project. When configuring the build, ensure that both QR code and UPnP support are explicitly enabled. The final compiled executable must be successfully built and located at `/app/denariusrepo/Denarius`."
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",16,0.078914,Recursive-Task-Synthesis,rts_task_fb7918d386a69ee2191693d3,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Compile helloWorld.ldpl using the configuration in /app/config/config.ini.
Before compiling, generate a configuration validation report at /app/config_report.txt as described in /app/docs/config_spec.md.
Read /app/docs/ (including spec.md, audit_spec.md, and integrity_spec.md) for the full requirements: expected output format (including 'Bye, see you later!'), a pre‑run snapshot of /app, a SHA-256 artifact inventory, a reconciliation that all inventory entries match actual files, and a bundle integrity proof.
Run the binary with the configured name, verify output matches the expected format, a"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",17,0.078675,Recursive-Task-Synthesis,rts_task_d8ef562f641dc17f8f5ec769,hf:Zhongzhi1228/Recursive-Task-Synthesis,"The Terraform project located at `~/Development/GitHub/automation-tutorials/terraform/terraform_data2` needs to be completed.
The project includes a local script (`python_script.py`) that is supposed to generate an output artifact, but it is currently incomplete.
Consult the project's workspace documentation—specifically the contract and specification files (e.g., `rewrite_contract.json`, `rewrite_task_contract.json`)—to understand exactly what the script must produce and what the final project state should be.
Carry out the Terraform lifecycle required to bring the project to a clean, idempot"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",18,0.077633,Recursive-Task-Synthesis,rts_task_395e1d895cc458c69556d056,hf:Zhongzhi1228/Recursive-Task-Synthesis,"A Rust guessing game project is set up in `/app` with a `Cargo.toml` that already lists the `rand` dependency.
An archive `/app/starter.tar.gz` contains a partial `main.rs`.
Extract the starter, complete the missing pieces so the game uses `rand` and reads a `SECRET` environment variable for deterministic runs.
After editing (keeping the source file under 50 lines), build the release binary, then package the binary together with a `VERSION` file (containing the version from `Cargo.toml`) into a gzipped tarball at `/app/output/guessing_game.tar.gz`.
The packaged tarball will be verified automat"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",19,0.076662,Recursive-Task-Synthesis,rts_task_9395e863bbf47df9674e9ea1,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Reverse-engineer `/data/Crackme-Monologix-Linux` to find its correct password and write it to `/data/solution.txt`.
Clean up temporary workspace files by following `/data/cleanup_guide.md` and using any scripts in `/data`.
Then, according to `/data/evidence_spec.md`, assemble an evidence bundle in `/data/evidence_bundle/` containing solution.txt, cleanup_report.txt, and gdb_session.log (see the spec for details) and write a summary to `/data/evidence_summary.txt`.
Follow `/data/integrity_guide.md` to verify the bundle’s manifest integrity and add the integrity proof to the bundle.
After that, "
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",20,0.075392,TerminalWorld-Seeds-Clean,tw_122689,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_122689,"You are provided with an executable binary at `/app/shell`. Your task is to analyze the binary and construct a shellcode payload that successfully exploits it to retrieve the hidden flag. 

Run the binary with your payload and save its complete output to `/app/result.txt`."
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",21,0.074685,Recursive-Task-Synthesis,rts_task_45bb2710a0a3e44ce59c0683,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Create a Python script at `/app/script.py` that uses `tqdm` to show a multilevel progress bar.
The outer bar advances through episodes; the inner bar tracks steps within each episode and must disappear after each episode finishes.
Read default values for episodes, steps, and delay from `/app/config.toml`.
Make each overridable via optional CLI arguments (`--episodes`, `--steps`, `--delay`).
Determine the output path using the environment variable documented in `/app/.env.example` — inspect that file to learn the variable name and its fallback value.
When the bars complete, the script must writ"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",22,0.073651,Recursive-Task-Synthesis,rts_task_092b83e799371cbc1a33974a,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Install salt-master and salt-minion on this Debian Stretch system.
Enable both services to start on boot via systemd and start them.
Fix the audit script at /usr/local/bin/salt_audit.sh so its output under /var/log/salt/audit_report.log complies with the security policy at /etc/salt/security_policy.txt.
Read the policy for exact required artifacts, including a JSON integrity manifest with detached checksum and verification evidence, as well as connectivity proof that the salt-master is accepting connections on its default TCP port.
Save that proof as /var/log/salt/master_listening.txt.
After g"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",23,0.072955,TerminalWorld-Seeds-Clean,tw_102926,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_102926,"Install the HackRF software tools from the official HackRF Git repository (https://github.com/mossmann/hackrf.git). The tools should be fully built from source and installed system-wide so that HackRF utilities are available as executable commands on the system path.

The build must be completed using the `host` subdirectory of the cloned repository, and the shared libraries must be registered with the dynamic linker so that the installed binaries can be executed without additional configuration. The final state should have the HackRF tools compiled, installed, and ready for use."
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",24,0.070624,Recursive-Task-Synthesis,rts_task_99def5bc5295ed8354c9d53f,hf:Zhongzhi1228/Recursive-Task-Synthesis,"A custom version control system is provided under `/vcs/` with shell scripts: `init.sh`, `add.sh`, `commit.sh`, and `checkout.sh`.
From this directory, use these scripts to build a repository with the following three-commit history:
- **Revision 1**: file `1` contains `123`
- **Revision 2**: files `1` (containing `123`) and `2` (containing `456`)
- **Revision 3**: file `1` contains two lines — `123` then `567` — and file `2` still contains `456`
Make the final working directory reflect Revision 3.
After the repository is built, inspect its internal state and produce a manifest file at `manifes"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",25,0.068967,Recursive-Task-Synthesis,rts_task_4aee31bd770af1afd3859f85,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Demonstrate the in-place `union$` operation of the extra-array npm package for the three cases in `demo.js`.
The expected arrays are `[1,2,3,4,5]`, `[1,2,3,4,-5]`, and `[1,2,3,4,-5]`.
First capture a pre‑fix workspace inventory as `manifest.txt`.
Run `check_union.sh`—it currently fails—diagnose and fix `demo.js` so the validation passes.
After the fix, capture a second inventory as `post_manifest.txt` and log the successful `check_union.sh` run to `/app/validation.log`.
Assemble a self‑contained evidence bundle in `/app/evidence_bundle/` that includes `manifest.txt`, `post_manifest.txt`, the d"
